0--22,0--30,0--41,0--52,1--33,1--37,1--41,1--51,2--10,2--11,2--23,2--26,3--15,3--16,3--31,3--52,4--6,4--14,4--47,4--55,5--28,5--34,5--39,5--42,6--9,6--32,6--40,7--18,7--44,7--47,7--53,8--23,8--25,8--37,8--44,9--12,9--33,9--35,10--11,10--30,10--36,11--35,11--55,12--36,12--49,12--54,13--14,13--20,13--21,13--24,14--31,14--55,15--35,15--47,15--50,16--28,16--32,16--33,17--23,17--28,17--39,17--45,18--31,18--34,18--45,19--20,19--22,19--25,19--27,20--34,20--57,21--29,21--54,21--56,22--41,22--57,23--43,24--26,24--37,24--46,25--37,25--56,26--27,26--50,27--45,27--50,28--29,29--48,29--50,30--40,30--47,31--38,32--35,32--39,33--57,34--54,36--48,36--51,38--42,38--52,38--55,39--42,40--44,40--57,41--49,42--51,43--46,43--49,43--56,44--53,45--52,46--48,46--53,48--53,49--51,54--56
0--17,0--24,0--28,0--48,1--20,1--46,1--48,1--56,2--8,2--13,2--33,2--55,3--8,3--37,3--44,3--55,4--10,4--41,4--42,4--47,5--24,5--30,5--41,5--43,6--20,6--21,6--52,6--54,7--32,7--37,7--42,7--44,8--48,8--49,9--20,9--23,9--45,9--54,10--12,10--27,10--38,11--14,11--17,11--29,11--57,12--29,12--43,12--47,13--46,13--50,13--55,14--34,14--35,14--45,15--29,15--31,15--32,15--52,16--17,16--18,16--22,16--42,17--37,18--50,18--51,18--54,19--23,19--43,19--52,19--56,20--44,21--28,21--29,21--30,22--25,22--47,22--49,23--36,23--51,24--40,24--54,25--36,25--39,25--42,26--33,26--39,26--45,26--53,27--34,27--56,27--57,28--35,28--40,30--40,30--51,31--32,31--41,31--43,32--36,33--38,33--55,34--35,34--53,35--50,36--57,37--40,38--46,38--53,39--41,39--56,44--53,45--57,46--48,47--49,49--51,50--52
0--8,0--9,0--41,0--47,1--18,1--27,1--50,1--53,2--18,2--36,2--38,2--55,3--14,3--35,3--38,3--53,4--13,4--34,4--43,4--45,5--16,5--18,5--29,5--32,6--15,6--23,6--28,6--42,7--21,7--22,7--30,7--36,8--36,8--39,8--50,9--39,9--51,9--55,10--21,10--26,10--28,10--29,11--16,11--33,11--43,11--47,12--13,12--27,12--44,12--57,13--20,13--38,14--25,14--46,14--52,15--16,15--24,15--37,16--28,17--25,17--26,17--27,17--49,18--55,19--20,19--26,19--30,19--34,20--44,20--55,21--48,21--49,22--33,22--40,22--57,23--34,23--50,23--56,24--27,24--43,24--53,25--32,25--41,26--50,28--57,29--30,29--32,30--51,31--38,31--39,31--44,31--52,32--47,33--47,33--56,34--40,35--43,35--52,35--56,36--49,37--46,37--53,37--54,39--48,40--48,40--51,41--45,41--46,42--45,42--49,42--54,44--54,45--54,46--48,51--52,56--57
0--1,0--5,0--26,0--51,1--5,1--34,1--47,2--12,2--29,2--41,2--45,3--9,3--11,3--36,3--55,4--25,4--30,4--53,4--56,5--23,5--39,6--12,6--14,6--17,6--25,7--10,7--22,7--23,7--57,8--24,8--31,8--50,8--53,9--24,9--25,9--53,10--18,10--37,10--57,11--40,11--43,11--46,12--21,12--34,13--14,13--21,13--37,13--49,14--26,14--41,15--18,15--32,15--44,15--49,16--17,16--31,16--44,16--45,17--36,17--47,18--33,18--55,19--31,19--50,19--54,19--56,20--44,20--45,20--49,20--56,21--43,21--52,22--27,22--39,22--54,23--24,23--33,24--33,25--42,26--40,26--49,27--38,27--41,27--50,28--35,28--36,28--46,28--52,29--31,29--47,29--48,30--37,30--39,30--46,32--40,32--42,32--51,33--48,34--38,34--56,35--41,35--43,35--53,36--57,37--52,38--43,38--48,39--44,40--54,42--47,42--51,45--50,46--57,48--55,51--55,52--54
0--15,0--17,0--28,0--55,1--15,1--23,1--53,1--57,2--3,2--13,2--28,2--56,3--5,3--30,3--43,4--24,4--51,4--55,4--57,5--7,5--20,5--54,6--14,6--24,6--41,6--48,7--10,7--32,7--51,8--27,8--36,8--46,8--54,9--15,9--27,9--28,9--36,10--12,10--22,10--48,11--25,11--35,11--48,11--50,12--39,12--49,12--54,13--17,13--27,13--48,14--30,14--39,14--45,15--18,16--23,16--32,16--52,16--57,17--39,17--41,18--21,18--47,18--57,19--31,19--35,19--51,19--55,20--35,20--37,20--56,21--22,21--30,21--32,22--26,22--56,23--41,23--56,24--26,24--35,25--27,25--37,25--44,26--37,26--51,28--47,29--31,29--33,29--36,29--39,30--45,31--47,31--52,32--50,33--36,33--44,33--46,34--40,34--42,34--49,34--53,37--38,38--42,38--44,38--53,40--42,40--46,40--52,41--42,43--44,43--50,43--52,45--49,45--54,46--55,47--49,50--53
0--4,0--11,0--27,0--51,1--7,1--8,1--43,1--56,2--19,2--24,2--28,2--46,3--4,3--14,3--29,3--49,4--41,4--46,5--12,5--26,5--30,5--57,6--9,6--13,6--30,6--40,7--18,7--36,7--37,8--21,8--35,8--52,9--15,9--31,9--52,10--37,10--54,10--55,10--57,11--22,11--23,11--25,12--31,12--40,12--50,13--21,13--29,13--40,14--24,14--34,14--43,15--17,15--33,15--41,16--23,16--31,16--47,16--50,17--41,17--44,17--51,18--22,18--25,18--46,19--31,19--47,19--50,20--26,20--27,20--43,20--48,21--25,21--53,22--28,22--36,23--39,23--52,24--29,24--49,25--45,26--28,26--47,27--33,27--54,28--35,29--38,30--39,30--42,32--38,32--41,32--42,32--56,33--34,33--55,34--48,34--53,35--38,35--51,36--45,36--57,37--39,37--48,38--49,39--44,40--47,42--44,42--51,43--57,44--55,45--53,45--56,46--48,49--55,50--54,52--56,53--54
0--19,0--20,0--24,0--44,1--26,1--40,1--53,1--55,2--6,2--9,2--23,2--57,3--10,3--37,3--39,3--46,4--14,4--20,4--29,4--55,5--15,5--34,5--54,5--55,6--7,6--19,6--52,7--23,7--37,7--39,8--14,8--25,8--36,8--39,9--16,9--54,9--57,10--11,10--36,10--40,11--24,11--32,11--48,12--18,12--27,12--33,12--51,13--15,13--32,13--51,13--52,14--19,14--29,15--17,15--44,16--26,16--27,16--33,17--41,17--42,17--49,18--21,18--43,18--45,19--47,20--34,20--53,21--22,21--46,21--53,22--37,22--40,22--48,23--28,23--46,24--31,24--50,25--38,25--49,25--54,26--34,26--41,27--35,27--36,28--29,28--35,28--45,29--38,30--33,30--36,30--42,30--56,31--35,31--48,31--56,32--40,32--57,33--54,34--47,35--50,37--47,38--52,38--57,39--48,41--43,41--50,42--44,42--51,43--53,43--56,44--50,45--47,45--49,46--49,51--52,55--56
0--7,0--14,0--37,0--46,1--7,1--12,1--22,1--41,2--16,2--32,2--48,2--52,3--18,3--20,3--25,3--42,4--36,4--41,4--47,4--51,5--10,5--39,5--52,5--57,6--12,6--24,6--50,6--54,7--42,7--47,8--10,8--27,8--32,8--36,9--21,9--29,9--43,9--50,10--25,10--55,11--41,11--44,11--48,11--49,12--17,12--26,13--22,13--37,13--55,13--56,14--21,14--24,14--49,15--39,15--40,15--44,15--49,16--18,16--19,16--27,17--30,17--38,17--43,18--28,18--57,19--33,19--42,19--57,20--28,20--31,20--36,21--23,21--57,22--23,22--40,23--45,23--46,24--45,24--50,25--35,25--51,26--30,26--33,26--47,27--37,27--46,28--29,28--37,29--35,29--56,30--35,30--54,31--34,31--40,31--53,32--40,32--53,33--39,33--48,34--35,34--36,34--56,38--43,38--45,38--52,39--55,41--51,42--50,43--53,44--54,44--55,45--54,46--52,47--53,48--51,49--56
0--25,0--33,0--48,0--56,1--16,1--26,1--49,1--53,2--25,2--38,2--44,2--55,3--14,3--25,3--34,3--42,4--6,4--27,4--41,4--53,5--6,5--12,5--21,5--45,6--13,6--56,7--19,7--36,7--46,7--54,8--15,8--18,8--22,8--38,9--12,9--16,9--18,9--29,10--12,10--35,10--47,10--54,11--20,11--21,11--34,11--51,12--33,13--15,13--43,13--49,14--18,14--19,14--27,15--26,15--55,16--43,16--44,17--32,17--36,17--39,17--52,18--57,19--38,19--41,20--28,20--35,20--51,21--33,21--37,22--40,22--45,22--46,23--30,23--40,23--44,23--57,24--28,24--49,24--51,24--54,25--36,26--34,26--57,27--30,27--52,28--37,28--46,29--31,29--37,29--43,30--47,30--50,31--32,31--39,31--48,32--41,32--50,33--51,34--45,35--42,35--55,36--47,37--56,38--53,39--41,39--52,40--47,40--54,42--50,42--53,43--44,45--48,46--55,48--50,49--56,52--57
0--1,0--3,0--4,0--39,1--43,1--47,1--55,2--14,2--21,2--46,2--52,3--12,3--40,3--50,4--10,4--32,4--41,5--22,5--27,5--54,5--56,6--7,6--26,6--35,6--51,7--21,7--40,7--49,8--19,8--30,8--32,8--41,9--17,9--18,9--33,9--42,10--34,10--44,10--48,11--23,11--43,11--49,11--57,12--23,12--48,12--53,13--17,13--20,13--32,13--54,14--29,14--37,14--45,15--24,15--26,15--29,15--45,16--19,16--37,16--38,16--57,17--26,17--47,18--20,18--46,18--49,19--34,19--37,20--22,20--33,21--22,21--53,22--55,23--51,23--53,24--25,24--31,24--40,25--31,25--44,25--54,26--35,27--35,27--41,27--56,28--38,28--39,28--42,28--56,29--30,29--45,30--31,30--57,31--44,32--49,33--36,33--38,34--42,34--53,35--43,36--42,36--52,36--54,37--47,38--56,39--40,39--46,41--43,44--55,45--50,46--51,47--55,48--50,48--51,50--52,52--57
