0--10,0--13,0--32,0--52,1--7,1--18,1--47,1--58,2--6,2--10,2--50,2--59,3--7,3--16,3--19,3--55,4--9,4--48,4--49,4--56,5--14,5--24,5--29,5--33,6--8,6--30,6--38,7--27,7--41,8--17,8--49,8--56,9--17,9--20,9--40,10--13,10--36,11--13,11--39,11--52,11--58,12--24,12--28,12--36,12--41,13--55,14--17,14--37,14--58,15--27,15--28,15--34,15--54,16--49,16--56,16--57,17--20,18--54,18--57,18--59,19--21,19--23,19--43,20--32,20--34,21--29,21--40,21--53,22--44,22--45,22--53,22--55,23--26,23--32,23--47,24--43,24--47,25--26,25--31,25--34,25--42,26--46,26--54,27--35,27--52,28--40,28--43,29--31,29--35,30--44,30--51,30--53,31--34,31--38,32--52,33--41,33--56,33--59,35--37,35--46,36--45,36--58,37--48,37--49,38--39,38--44,39--46,39--50,40--42,41--59,42--48,42--50,43--54,44--46,45--48,45--53,47--51,50--57,51--55,51--57
0--10,0--30,0--41,0--45,1--8,1--23,1--42,1--47,2--10,2--11,2--16,2--56,3--8,3--32,3--35,3--55,4--15,4--20,4--37,4--48,5--19,5--22,5--49,5--51,6--28,6--44,6--46,6--52,7--11,7--20,7--21,7--36,8--48,8--52,9--13,9--18,9--20,9--33,10--13,10--28,11--34,11--57,12--21,12--22,12--25,12--54,13--34,13--35,14--25,14--46,14--48,14--59,15--24,15--43,15--50,16--28,16--48,16--54,17--34,17--46,17--47,17--56,18--27,18--38,18--45,19--42,19--43,19--58,20--35,21--56,21--57,22--26,22--36,23--30,23--50,23--53,24--31,24--39,24--55,25--31,25--54,26--43,26--52,26--57,27--40,27--42,27--49,28--45,29--31,29--39,29--43,29--53,30--44,30--56,31--47,32--39,32--49,32--59,33--38,33--55,33--59,34--55,35--51,36--44,36--51,37--39,37--50,37--53,38--40,38--41,40--53,40--58,41--45,41--49,42--58,44--51,46--47,50--57,52--54,58--59
0--11,0--14,0--52,0--56,1--17,1--41,1--43,1--54,2--29,2--37,2--54,2--56,3--6,3--9,3--27,3--35,4--5,4--25,4--48,4--59,5--21,5--29,5--39,6--9,6--34,6--58,7--53,7--54,7--55,7--57,8--18,8--33,8--44,8--47,9--14,9--50,10--13,10--26,10--30,10--51,11--12,11--20,11--26,12--22,12--27,12--48,13--17,13--46,13--48,14--44,14--58,15--19,15--41,15--53,15--57,16--33,16--47,16--56,16--58,17--20,17--23,18--21,18--24,18--37,19--31,19--35,19--59,20--27,20--40,21--28,21--46,22--36,22--51,22--59,23--36,23--49,23--57,24--28,24--29,24--40,25--26,25--39,25--58,26--36,27--38,28--39,28--42,29--49,30--35,30--36,30--44,31--38,31--43,31--50,32--38,32--42,32--50,32--52,33--35,33--45,34--43,34--46,34--49,37--42,37--46,38--55,39--59,40--41,40--47,41--50,42--57,43--45,44--45,45--55,47--51,48--51,49--52,52--56,53--54,53--55
0--10,0--30,0--55,0--56,1--35,1--48,1--56,1--58,2--9,2--11,2--42,2--48,3--22,3--34,3--38,3--39,4--7,4--25,4--26,4--32,5--29,5--37,5--38,5--47,6--7,6--48,6--53,6--55,7--12,7--58,8--24,8--28,8--38,8--39,9--17,9--22,9--31,10--12,10--20,10--50,11--12,11--26,11--54,12--53,13--16,13--21,13--41,13--48,14--18,14--21,14--37,14--53,15--19,15--34,15--36,15--51,16--30,16--40,16--45,17--36,17--56,17--57,18--33,18--35,18--53,19--43,19--44,19--45,20--40,20--45,20--47,21--32,21--45,22--46,22--58,23--24,23--33,23--46,23--57,24--47,24--52,25--34,25--44,25--49,26--43,26--51,27--39,27--41,27--42,27--50,28--31,28--35,28--41,29--32,29--36,29--40,30--46,30--54,31--33,31--44,32--59,33--51,34--52,35--50,36--52,37--44,37--47,38--52,39--41,40--57,42--46,42--54,43--56,43--59,49--50,49--55,49--59,51--57,54--59,55--58
0--3,0--13,0--33,0--44,1--6,1--22,1--40,1--59,2--20,2--21,2--29,2--42,3--8,3--16,3--34,4--17,4--19,4--38,4--47,5--18,5--30,5--46,5--54,6--9,6--23,6--58,7--10,7--16,7--19,7--38,8--14,8--25,8--50,9--21,9--27,9--58,10--20,10--25,10--52,11--31,11--40,11--48,11--57,12--21,12--46,12--53,12--57,13--42,13--52,13--53,14--29,14--49,14--56,15--30,15--42,15--43,15--45,16--45,16--47,17--26,17--27,17--58,18--20,18--28,18--44,19--21,19--55,20--48,22--34,22--49,22--56,23--31,23--51,23--55,24--26,24--46,24--50,24--59,25--38,25--44,26--35,26--39,27--54,27--57,28--32,28--41,28--43,29--33,29--57,30--33,30--45,31--36,31--54,32--45,32--47,32--49,33--43,34--39,34--52,35--36,35--37,35--59,36--46,36--56,37--39,37--50,37--51,38--55,39--40,40--44,41--51,41--53,41--55,42--51,43--56,47--48,48--58,49--59,50--53,52--54
0--2,0--17,0--32,0--39,1--16,1--39,1--53,1--55,2--25,2--42,2--46,3--22,3--35,3--58,3--59,4--5,4--18,4--26,4--46,5--7,5--42,5--50,6--13,6--22,6--41,6--52,7--20,7--33,7--35,8--10,8--14,8--26,8--43,9--41,9--49,9--56,9--58,10--18,10--35,10--38,11--24,11--27,11--36,11--39,12--19,12--23,12--43,12--56,13--30,13--52,13--57,14--16,14--18,14--59,15--19,15--21,15--34,15--37,16--47,16--49,17--29,17--47,17--54,18--21,19--26,19--40,20--32,20--58,20--59,21--44,21--52,22--27,22--45,23--29,23--32,23--51,24--25,24--30,24--57,25--38,25--44,26--39,27--28,27--50,28--30,28--43,28--48,29--31,29--32,30--45,31--34,31--41,31--49,33--36,33--44,33--48,34--35,34--50,36--40,36--51,37--42,37--43,37--56,38--47,38--54,40--44,40--48,41--59,42--57,45--53,45--57,46--47,46--54,48--55,49--58,50--53,51--54,51--55,52--55,53--56
0--9,0--13,0--26,0--42,1--32,1--34,1--52,1--57,2--9,2--16,2--41,2--49,3--11,3--25,3--27,3--57,4--7,4--12,4--37,4--51,5--11,5--29,5--31,5--53,6--10,6--22,6--28,6--56,7--23,7--30,7--37,8--26,8--34,8--39,8--50,9--48,9--50,10--15,10--16,10--40,11--18,11--32,12--31,12--32,12--54,13--18,13--45,13--58,14--39,14--42,14--46,14--55,15--21,15--38,15--53,16--28,16--30,17--20,17--37,17--43,17--44,18--49,18--52,19--20,19--23,19--47,19--57,20--43,20--52,21--28,21--33,21--58,22--55,22--56,22--59,23--41,23--55,24--35,24--45,24--49,24--59,25--30,25--35,25--36,26--27,26--53,27--38,27--46,28--40,29--44,29--47,29--56,30--47,31--36,31--51,32--37,33--39,33--40,33--59,34--36,34--41,35--46,35--51,36--43,38--42,38--44,39--41,40--48,42--52,43--54,44--53,45--55,45--58,46--54,47--58,48--50,48--57,49--59,50--56,51--54
0--12,0--36,0--56,0--58,1--5,1--30,1--49,1--50,2--21,2--28,2--37,2--48,3--15,3--31,3--52,3--57,4--22,4--48,4--49,4--53,5--8,5--13,5--17,6--7,6--15,6--34,6--46,7--21,7--45,7--48,8--19,8--39,8--51,9--24,9--36,9--45,9--49,10--26,10--30,10--31,10--39,11--27,11--38,11--41,11--53,12--40,12--56,12--59,13--18,13--19,13--56,14--19,14--22,14--47,14--53,15--22,15--44,16--23,16--32,16--33,16--36,17--33,17--51,17--52,18--35,18--37,18--38,19--20,20--33,20--47,20--59,21--26,21--46,22--31,23--35,23--41,23--52,24--29,24--31,24--37,25--38,25--41,25--54,25--55,26--36,26--50,27--43,27--56,27--57,28--40,28--43,28--51,29--30,29--33,29--40,30--44,32--35,32--54,32--58,34--45,34--48,34--57,35--59,37--41,38--54,39--42,39--55,40--50,42--43,42--44,42--46,43--45,44--49,46--47,47--53,50--55,51--57,52--58,54--58,55--59
0--21,0--33,0--40,0--54,1--5,1--40,1--42,1--43,2--5,2--32,2--36,2--37,3--8,3--9,3--28,3--53,4--17,4--28,4--50,4--51,5--20,5--35,6--10,6--36,6--44,6--47,7--8,7--29,7--41,7--43,8--35,8--39,9--10,9--19,9--45,10--13,10--55,11--25,11--43,11--46,11--55,12--23,12--26,12--54,12--58,13--19,13--20,13--27,14--19,14--22,14--29,14--48,15--24,15--31,15--38,15--58,16--23,16--32,16--34,16--51,17--44,17--47,17--48,18--24,18--30,18--36,18--37,19--44,20--27,20--52,21--24,21--25,21--28,22--35,22--51,22--56,23--34,23--49,24--41,25--46,25--50,26--32,26--55,26--58,27--49,27--51,28--34,29--45,29--57,30--37,30--45,30--57,31--33,31--57,31--59,32--36,33--46,33--48,34--47,35--38,37--56,38--53,38--55,39--42,39--45,39--54,40--43,40--50,41--52,41--53,42--49,42--50,44--54,46--49,47--52,48--56,52--57,53--59,56--59,58--59
0--7,0--18,0--30,0--54,1--12,1--13,1--19,1--46,2--14,2--32,2--35,2--44,3--5,3--23,3--46,3--48,4--15,4--17,4--43,4--48,5--10,5--55,5--57,6--31,6--37,6--39,6--54,7--22,7--32,7--56,8--13,8--15,8--16,8--32,9--27,9--49,9--58,9--59,10--29,10--43,10--58,11--21,11--35,11--38,11--49,12--24,12--45,12--51,13--43,13--46,14--32,14--36,14--37,15--21,15--55,16--29,16--34,16--44,17--31,17--33,17--54,18--29,18--44,18--58,19--24,19--27,19--37,20--40,20--41,20--47,20--50,21--25,21--28,22--23,22--44,22--53,23--38,23--39,24--26,24--41,25--40,25--42,25--47,26--28,26--31,26--53,27--28,27--31,28--35,29--52,30--39,30--53,30--57,33--34,33--45,33--54,34--48,34--57,35--48,36--45,36--50,36--52,37--55,38--49,38--51,39--42,40--51,40--59,41--42,41--43,42--58,45--59,46--56,47--50,47--53,49--56,50--51,52--55,52--57,56--59
0--28,0--29,0--46,0--51,1--5,1--23,1--30,1--32,2--4,2--19,2--34,2--40,3--7,3--21,3--26,3--39,4--10,4--16,4--58,5--22,5--32,5--52,6--19,6--37,6--56,6--57,7--8,7--20,7--24,8--12,8--16,8--59,9--18,9--24,9--51,9--58,10--16,10--31,10--45,11--50,11--54,11--55,11--56,12--26,12--28,12--41,13--25,13--27,13--52,13--53,14--15,14--30,14--46,14--51,15--48,15--53,15--54,16--24,17--18,17--26,17--37,17--39,18--36,18--43,19--26,19--38,20--27,20--46,20--57,21--32,21--33,21--54,22--40,22--42,22--43,23--32,23--33,23--50,24--55,25--33,25--38,25--55,27--38,27--59,28--45,28--46,29--40,29--42,29--48,30--34,30--49,31--43,31--44,31--47,33--47,34--58,34--59,35--44,35--48,35--52,35--57,36--39,36--44,36--53,37--44,37--55,38--45,39--53,40--52,41--42,41--48,41--49,42--49,43--56,45--59,47--56,47--58,49--54,50--51,50--57
0--4,0--18,0--30,0--57,1--9,1--28,1--54,1--58,2--4,2--11,2--17,2--35,3--23,3--44,3--48,3--57,4--6,4--12,5--13,5--17,5--22,5--34,6--8,6--13,6--59,7--12,7--31,7--35,7--51,8--16,8--34,8--44,9--24,9--27,9--56,10--13,10--21,10--33,10--41,11--12,11--40,11--49,12--55,13--51,14--25,14--26,14--51,14--53,15--30,15--37,15--43,15--53,16--36,16--41,16--45,17--18,17--33,18--29,18--35,19--26,19--34,19--39,19--56,20--40,20--43,20--46,20--50,21--52,21--54,21--55,22--29,22--40,22--48,23--27,23--36,23--53,24--28,24--43,24--51,25--32,25--49,25--56,26--28,26--54,27--36,27--59,28--54,29--38,29--45,30--57,30--58,31--33,31--37,31--40,32--39,32--44,32--47,33--43,34--41,35--47,36--42,37--41,37--57,38--39,38--50,38--52,39--44,42--50,42--53,42--59,45--46,45--48,46--49,46--59,47--55,47--58,48--55,49--56,50--52,52--58
0--4,0--9,0--14,0--38,1--9,1--16,1--24,1--55,2--9,2--36,2--40,2--42,3--21,3--24,3--32,3--48,4--7,4--27,4--58,5--7,5--10,5--35,5--46,6--11,6--19,6--36,6--58,7--36,7--55,8--20,8--22,8--38,8--53,9--43,10--12,10--19,10--53,11--13,11--30,11--48,12--19,12--32,12--48,13--26,13--28,13--55,14--24,14--43,14--56,15--29,15--46,15--50,15--59,16--17,16--18,16--24,17--31,17--36,17--56,18--39,18--40,18--59,19--35,20--26,20--32,20--45,21--33,21--41,21--54,22--27,22--29,22--43,23--32,23--33,23--50,23--54,25--30,25--34,25--45,25--49,26--46,26--50,27--33,27--44,28--47,28--55,28--57,29--41,29--51,30--47,30--54,31--35,31--41,31--51,33--34,34--35,34--37,37--42,37--51,37--57,38--56,38--58,39--44,39--47,39--52,40--44,40--54,41--49,42--48,42--50,43--52,44--49,45--52,45--53,46--57,47--52,49--59,51--59,53--57,56--58
